Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA20,MA50,MA200,EMA12,EMA26,MACD,Signal_Line,RSI
2020-04-13 00:00:00-04:00,14260.56398078386,14369.774416704196,13914.047034614028,14352.530136108398,19355400,0.0,0.0,,,,14352.530136108398,14352.530136108398,0.0,0.0,
2020-04-14 00:00:00-04:00,14696.582656526343,14881.336884744802,14502.79594925497,14630.071334838867,21011800,0.0,0.0,,,,14395.228782066932,14373.088743421766,22.140038645165987,4.428007729033197,
2020-04-15 00:00:00-04:00,14385.376324891837,14631.715318974044,14190.768920509267,14531.53736114502,17423000,0.0,0.0,,,,14416.19933269433,14384.825678067933,31.373654626397183,9.817137108505996,
2020-04-16 00:00:00-04:00,14612.008579152785,14620.220380600374,14165.313644015696,14472.416725158691,23593200,0.0,0.0,,,,14424.848162304232,14391.31390377836,33.53425852587134,14.560561391979064,
2020-04-17 00:00:00-04:00,14714.650073294195,14803.332268010285,14506.0835943296,14717.93529510498,20974800,0.0,0.0,,,,14469.938490427425,14415.508080913665,54.430409513759514,22.53453101633516,
2020-04-20 00:00:00-04:00,14567.66782084203,14821.39669344688,14515.115550273926,14635.821762084961,16110700,0.0,0.0,,,,14495.458993759354,14431.82761285228,63.631380907074345,30.753900994482997,
2020-04-21 00:00:00-04:00,14390.304439302496,14400.97953112713,13822.903261702213,14024.901809692383,24850500,0.0,0.0,,,,14423.065580825973,14401.68496076636,21.38062005961183,28.879244807508766,
2020-04-22 00:00:00-04:00,14653.06600470506,15172.84149490723,14627.61117273502,14967.558975219727,33242000,0.0,0.0,,,,14506.83379534809,14443.601554429573,63.232240918516254,35.74984402971027,
2020-04-23 00:00:00-04:00,15115.360312790703,15359.236008867443,15038.994575692948,15201.579208374023,21426600,0.0,0.0,,,,14613.717705044388,14499.748047314348,113.96965773004013,51.39380676977624,
2020-04-24 00:00:00-04:00,15045.564604401747,15635.136594570484,14848.493906035199,15607.218475341797,28792000,0.0,0.0,,,,14766.563977397835,14581.782893834901,184.78108356293342,78.07126212840768,
2020-04-27 00:00:00-04:00,15819.889446104708,15909.392307281494,15388.796235197728,15396.1861038208,29197800,0.0,0.0,,,,14863.428919924445,14642.10905753756,221.31986238688478,106.7209821801031,
2020-04-28 00:00:00-04:00,15491.43734667833,15535.777810991773,14990.547595100603,15019.287643432617,21731000,0.0,0.0,,,,14887.407185079548,14670.048212048305,217.3589730312433,128.84858035033116,
2020-04-29 00:00:00-04:00,15677.835174686636,16168.871838295956,15601.470682758314,15945.524368286133,45954500,0.0,0.0,,,,15050.194444034407,14764.527927325182,285.6665167092251,160.21216762210997,
2020-04-30 00:00:00-04:00,16990.822636732795,17218.276008629447,16551.51881711515,16809.35359954834,46230100,0.0,0.0,,,,15320.834314113474,14915.996495638008,404.8378184754656,209.1372977927811,73.02957650116856
2020-05-01 00:00:00-04:00,16553.980719143197,17020.38194133105,16344.592325916265,16608.99627685547,30415600,0.0,0.0,,,,15519.013077612242,15041.403886839302,477.60919077294056,262.83167638881304,70.38575582611986
2020-05-04 00:00:00-04:00,16439.02201682877,16907.8877886388,16320.779098749786,16854.51358795166,19250700,0.0,0.0,,,,15724.474694587538,15175.708309143922,548.766385443616,320.01861819977364,70.2134011931908
2020-05-05 00:00:00-04:00,16999.033824090944,17274.933557670123,16956.334712730666,17003.139724731445,21071200,0.0,0.0,,,,15921.192391532753,15311.07359918744,610.1187923453126,378.0386530288814,72.25671488434762
2020-05-06 00:00:00-04:00,17089.357863287096,17375.112017183,16969.473579995996,17118.097915649414,21857000,0.0,0.0,,,,16105.331702935317,15444.927252258698,660.4044506766186,434.51181255842886,73.58709097875544
2020-05-07 00:00:00-04:00,17338.98171997789,17375.111641156036,17164.901304569106,17347.192268371582,15152000,0.0,0.0,,,,16296.387174540896,15585.835771970764,710.5514025701323,489.71973056076956,73.50951245703017
2020-05-08 00:00:00-04:00,17427.664029959302,17507.31374229221,17313.527007071683,17436.69651031494,12506000,0.0,0.0,15634.027954101562,,,16471.819380044595,15722.936567403667,748.882812640928,541.5523469768013,75.01097698912824
2020-05-11 00:00:00-04:00,17316.812415315864,17654.296932373458,17274.113299817593,17504.85065460205,12911900,0.0,0.0,15791.643980026245,,,16630.747268438052,15854.930203492435,775.817064945617,588.4052905705645,84.41047694658982
2020-05-12 00:00:00-04:00,17513.88078679905,17677.286103829534,17243.729574756955,17251.941375732422,14704600,0.0,0.0,15922.737482070923,,,16726.315592637184,15958.412512547247,767.9030800899363,624.3048484744388,76.15638788743975
2020-05-13 00:00:00-04:00,17196.92440364729,17307.777451054695,16595.85791562344,16841.37622833252,20684600,0.0,0.0,16038.229425430298,,,16744.017228898003,16023.817232235046,720.1999966629573,643.4838781121425,68.04623306886333
2020-05-14 00:00:00-04:00,16632.808137980144,16991.641526724947,16479.25723761472,16981.788368225098,17178900,0.0,0.0,16163.698007583618,,,16780.597404179094,16094.778057123196,685.8193470558981,651.9509719008936,66.06520981104427
2020-05-15 00:00:00-04:00,16855.335189237558,17353.76042784684,16760.904491233105,17315.989151000977,19383200,0.0,0.0,16293.600700378418,,,16862.965365228614,16185.23813815118,677.7272270774338,657.1062229362017,71.80968103889388
2020-05-18 00:00:00-04:00,17420.27194682735,17624.733761995616,17320.91592133963,17505.670166015625,20151900,0.0,0.0,16437.09312057495,,,16961.843026888157,16283.047917992992,678.795108895165,661.4440001279944,79.50113157857002
2020-05-19 00:00:00-04:00,17512.239851461585,18105.095811380208,17476.109931009712,17808.6678314209,31843200,0.0,0.0,16626.281421661377,,,17092.12376604704,16396.056800469134,696.0669655779056,668.3685932179767,75.9432417746148
2020-05-20 00:00:00-04:00,18352.255700465135,18996.02132679032,18326.800870658277,18883.526916503906,50162900,0.0,0.0,16822.079818725586,,,17367.72425073271,16580.31384610134,787.4104046313696,692.1769555006554,77.27856846508064
2020-05-21 00:00:00-04:00,19273.564359916596,19477.204258597827,18984.526235599846,19000.127906799316,47782600,0.0,0.0,17012.00725364685,,,17618.86327474296,16759.559332078967,859.3039426639916,725.6023529333227,82.15545818883223
