Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA20,MA50,MA200,EMA12,EMA26,MACD,Signal_Line,RSI
2020-04-13 00:00:00-04:00,13430.096777660092,13442.595665767816,13005.904124022425,13241.893272399902,3182500,0.0,0.0,,,,13241.893272399902,13241.893272399902,0.0,0.0,
2020-04-14 00:00:00-04:00,13508.762739707658,13563.16577988852,13368.344855063258,13526.407241821289,3863800,0.0,0.0,,,,13285.664652310887,13262.96838124593,22.696271064956818,4.539254212991364,
2020-04-15 00:00:00-04:00,13140.442162473451,13304.38492279417,13032.371974346745,13074.276123046875,4961500,0.0,0.0,,,,13253.143340116423,13248.99117693489,4.152163181533979,4.461836006699887,
2020-04-16 00:00:00-04:00,13012.520170291484,13226.455093166176,12664.784775884737,13196.312828063965,7120800,0.0,0.0,,,,13244.400184416045,13245.089077018525,-0.6888926024803368,3.431690284863842,
2020-04-17 00:00:00-04:00,13403.632105715506,13733.723016433803,13249.98058414247,13681.526527404785,6467600,0.0,0.0,,,,13311.650391029698,13277.417777047136,34.232613982561816,9.591875024403437,
2020-04-20 00:00:00-04:00,13560.220768844369,13657.998588039072,13347.021754936746,13354.372787475586,3856500,0.0,0.0,,,,13318.223067405988,13283.118148189984,35.10491921600442,14.694483862723635,
2020-04-21 00:00:00-04:00,13039.721407142833,13188.226191938738,12946.355542654468,13055.160484313965,4758300,0.0,0.0,,,,13277.751900776446,13266.232395310279,11.519505466167175,14.059488183412343,
2020-04-22 00:00:00-04:00,13288.209210702133,13801.357999179843,13288.209210702133,13709.461669921875,4243600,0.0,0.0,,,,13344.168788337282,13299.064193429656,45.10459490762514,20.268509528254903,
2020-04-23 00:00:00-04:00,13685.939252325306,13771.954097353893,13330.1168707246,13383.048133850098,5050100,0.0,0.0,,,,13350.150226108482,13305.285226053393,44.865000055089695,25.187807633621865,
2020-04-24 00:00:00-04:00,13472.737797396907,13552.872255971495,13296.297278724507,13528.611488342285,3319600,0.0,0.0,,,,13377.605804913683,13321.827912148867,55.77789276481599,31.305824659860694,
2020-04-27 00:00:00-04:00,13611.684954594231,13848.410007872519,13583.749231025624,13666.087989807129,4048200,0.0,0.0,,,,13421.987679512675,13347.32865864207,74.65902087060385,39.97646390200933,
2020-04-28 00:00:00-04:00,13968.241112430027,13968.241112430027,13642.561081789965,13669.026145935059,3805000,0.0,0.0,,,,13459.99359742381,13371.158102145255,88.83549527855575,49.74827017731862,
2020-04-29 00:00:00-04:00,13860.173252876994,13998.385704798453,13738.870534903528,13807.976760864258,3465200,0.0,0.0,,,,13513.52946872234,13403.515039828144,110.01442889419559,61.80150192069401,
2020-04-30 00:00:00-04:00,13380.108845786002,13844.001451009233,13288.947260797497,13788.863639831543,7127200,0.0,0.0,,,,13555.888571969908,13432.059380569135,123.8291914007732,74.20703981670985,58.05548551681177
2020-05-01 00:00:00-04:00,13527.142453064564,13640.35826044653,13391.135409035789,13428.629837036133,3764800,0.0,0.0,,,,13536.310305057019,13431.805340307432,104.50496474958709,80.26662480328531,52.48633878865508
2020-05-04 00:00:00-04:00,13329.377122031601,13413.922408727527,13149.995327546325,13370.546493530273,4027100,0.0,0.0,,,,13510.80818020675,13427.26764795357,83.54053225318057,80.92140629326437,47.79160319776257
2020-05-05 00:00:00-04:00,13492.588724981866,13516.84949441753,13167.64338713294,13177.200965881348,3828400,0.0,0.0,,,,13459.483993387457,13408.744190022295,50.739803365162516,74.885085707644,51.57375722627912
2020-05-06 00:00:00-04:00,13277.182515932278,13315.410582418854,13002.228286335705,13010.315208435059,3916900,0.0,0.0,,,,13390.38110339478,13379.230932126942,11.150171267838232,62.13810281968284,47.19450841237339
