Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA20,MA50,MA200,EMA12,EMA26,MACD,Signal_Line,RSI
2020-04-13 00:00:00-04:00,4137.018082586117,4297.906238624352,4137.018082586117,4292.787094116211,23251900,0.0,0.0,,,,4292.787094116211,4292.787094116211,0.0,0.0,
2020-04-14 00:00:00-04:00,4390.782742096324,4453.675409993459,4352.023145036193,4436.123857498169,25674000,0.0,0.0,,,,4314.838903867281,4303.404632144504,11.43427172277734,2.286854344555468,
2020-04-15 00:00:00-04:00,4368.84331379501,4375.425110812532,4270.116358532168,4305.21918296814,22841600,0.0,0.0,,,,4313.358946805875,4303.539043316625,9.819903489250464,3.7934641734944674,
2020-04-16 00:00:00-04:00,4359.336455305476,4458.063137113644,4300.831744642397,4445.631008148193,24433500,0.0,0.0,,,,4333.708494704693,4314.0643740448895,19.644120659803775,6.96359547075633,
2020-04-17 00:00:00-04:00,4535.581995700449,4543.626445622154,4375.425299979777,4414.184617996216,27385600,0.0,0.0,,,,4346.089436749543,4321.480688411654,24.608748337888755,10.492626044182815,
2020-04-20 00:00:00-04:00,4335.203113321206,4390.782797784152,4306.682084255535,4327.8901290893555,26420300,0.0,0.0,,,,4343.28954326336,4321.955461795188,21.33408146817237,12.660917128980728,
2020-04-21 00:00:00-04:00,4249.639754075261,4285.4737650788,4090.2142530691426,4121.660585403442,25248000,0.0,0.0,,,,4309.192780515681,4307.118804284688,2.0739762309931393,10.54352894938321,
2020-04-22 00:00:00-04:00,4261.340507983788,4424.422493696228,4227.700337795019,4395.170001983643,23350400,0.0,0.0,,,,4322.4200453569065,4313.641115225351,8.778930131555171,10.190609185817603,
2020-04-23 00:00:00-04:00,4363.723568572826,4395.169898785144,4300.83118712062,4317.651271820068,35092000,0.0,0.0,,,,4321.6863878897,4313.938163861997,7.748224027703145,9.702132154194711,
2020-04-24 00:00:00-04:00,4109.960072345879,4343.9792038158985,4102.646808847532,4333.740634918213,50187000,0.0,0.0,,,,4323.5408874325485,4315.405013569865,8.135873862683184,9.388880495892407,
2020-04-27 00:00:00-04:00,4367.380715407512,4375.425165081198,4270.116411494684,4349.09797668457,25902200,0.0,0.0,,,,4327.472747317475,4317.9007886153995,9.57195870207579,9.425496137129084,
2020-04-28 00:00:00-04:00,4387.126248685812,4403.946335378573,4260.609447132825,4296.443738937378,28784700,0.0,0.0,,,,4322.6990537205365,4316.311377528138,6.38767619239843,8.817932148182955,
2020-04-29 00:00:00-04:00,4346.903384690972,4536.31254838122,4338.127749172454,4519.492464065552,30451500,0.0,0.0,,,,4352.974963004385,4331.361828382762,21.61313462162343,11.376972642871051,
2020-04-30 00:00:00-04:00,4488.046216688074,4500.47862295817,4369.574158616932,4386.394243240356,26279900,0.0,0.0,,,,4358.116390732996,4335.438303557398,22.678087175597284,13.637195549416298,53.05925766997493
2020-05-01 00:00:00-04:00,4302.2947454761,4338.12876160692,4191.13564673363,4202.836589813232,21194800,0.0,0.0,,,,4334.227190591493,4325.6159543911635,8.611236200329586,12.632003679598956,47.3751753140224
2020-05-04 00:00:00-04:00,4177.240735871318,4246.715209965616,4118.004831442311,4240.864877700806,18957200,0.0,0.0,,,,4319.86375783908,4319.338096858544,0.5256609805355765,10.210735139786282,43.92907647080235
2020-05-05 00:00:00-04:00,4299.3690441811095,4336.665709635065,4267.191244444989,4296.443738937378,17252100,0.0,0.0,,,,4316.260678008049,4317.642218494013,-1.3815404859642513,7.892280014636175,49.71374896058967
2020-05-06 00:00:00-04:00,4342.040561677158,4408.965632600458,4334.68598871685,4352.336683273315,17848700,0.33,0.0,,,,4321.810832664243,4320.212178848035,1.5986538162078432,6.633554774950509,46.77918752991911
2020-05-07 00:00:00-04:00,4407.495152633225,4419.997507076202,4333.215501424872,4351.601514816284,14733500,0.0,0.0,,,,4326.394014533788,4322.537314845683,3.8566996881054365,6.078183757581495,47.79262792918756
2020-05-08 00:00:00-04:00,4388.373785018921,4396.46367624761,4342.776547832498,4388.373785018921,20384500,0.0,0.0,4338.697199821472,,,4335.929363839194,4327.414090414071,8.51527342512236,6.565601691089668,52.21054559081344
2020-05-11 00:00:00-04:00,4393.52261121448,4474.420971317714,4391.31609846917,4422.204751968384,18684400,0.0,0.0,4345.168082714081,,,4349.202500474454,4334.435620899576,14.766879574877748,8.205857267847286,62.56800022741319
