Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA20,MA50,MA200,EMA12,EMA26,MACD,Signal_Line,RSI
2020-04-13 00:00:00-04:00,8650.12487411499,8768.925075531006,8443.049697875977,8743.350276947021,7716200,0.0,0.0,,,,8743.350276947021,8743.350276947021,0.0,0.0,
2020-04-14 00:00:00-04:00,8992.5,9155.850276947021,8904.225025177002,9057.262802124023,8417900,0.0,0.0,,,,8791.644511589639,8766.603056589764,25.041454999874986,5.008290999974998,
2020-04-15 00:00:00-04:00,8865.449924468994,8999.924697875977,8779.649848937988,8905.87474822998,7821000,0.0,0.0,,,,8809.218394149691,8776.919478192742,32.29891595694971,10.466415991369942,
2020-04-16 00:00:00-04:00,9033.75,9035.81262588501,8792.024974822998,8935.574798583984,9575600,0.0,0.0,,,,8828.657840985737,8788.671724147649,39.98611683808849,16.37035616071365,
2020-04-17 00:00:00-04:00,9099.75025177002,9249.900226593018,9079.455070495605,9227.62487411499,11069800,0.0,0.0,,,,8890.037384544084,8821.186772293378,68.85061225070604,26.866407378712132,
2020-04-20 00:00:00-04:00,9149.25012588501,9429.75025177002,9077.06262588501,9254.024848937988,10730700,0.0,0.0,,,,8946.0354559893,8853.248852044831,92.78660394446888,40.050446691863485,
2020-04-21 00:00:00-04:00,9167.400226593018,9310.12487411499,8861.325302124023,8872.050075531006,11736600,0.0,0.0,,,,8934.653089764948,8854.64153526603,80.01155449891849,48.042668253274485,
2020-04-22 00:00:00-04:00,9098.925075531006,9570.0,9067.575302124023,9503.175201416016,12874300,0.0,0.0,,,,9022.118030018959,8902.681066091955,119.4369639270044,62.32152738802047,
2020-04-23 00:00:00-04:00,9565.050201416016,9766.762676239014,9487.5,9507.299823760986,7563200,0.0,0.0,,,,9096.761382902348,8947.467640734105,149.29374216824363,79.71597034406511,
2020-04-24 00:00:00-04:00,9526.275100708008,9938.775100708008,9520.50012588501,9914.850025177002,10677500,0.0,0.0,,,,9222.621174021526,9019.125595137282,203.4955788842435,104.4718920521008,
2020-04-27 00:00:00-04:00,10003.125,10096.927585601807,9904.537525177002,9943.724899291992,6678200,0.0,0.0,,,,9333.560208678522,9087.614432482074,245.9457761964477,132.76666888097017,
2020-04-28 00:00:00-04:00,10036.950302124023,10065.0,9561.9974899292,9581.549949645996,9192300,0.0,0.0,,,,9371.712476519671,9124.20224856829,247.51022795138124,155.7153806950524,
2020-04-29 00:00:00-04:00,9842.25025177002,10232.474899291992,9788.212223052979,10195.350151062012,9891500,0.0,0.0,,,,9498.4259649108,9203.5465376419,294.87942726890105,183.54819000982215,
2020-04-30 00:00:00-04:00,10011.37487411499,10184.62474822998,9951.150226593018,10147.5,7569800,0.0,0.0,,,,9598.283508770677,9273.469016335092,324.81449243558563,211.80145049497486,71.33365962425286
2020-05-01 00:00:00-04:00,9887.62487411499,10122.74974822998,9852.975025177002,9950.325050354004,5613800,0.0,0.0,,,,9652.443745937342,9323.606500336493,328.8372456008492,235.20860951614975,67.3013186327362
2020-05-04 00:00:00-04:00,10003.950176239014,10244.850025177002,9925.574798583984,10201.950302124023,7674400,0.0,0.0,,,,9736.983216119908,9388.669004172605,348.3142119473032,257.8297300023805,66.70679944719285
2020-05-05 00:00:00-04:00,10307.550201416016,10555.050201416016,10300.12487411499,10347.975025177002,9241900,0.0,0.0,,,,9830.981955974847,9459.72870943219,371.2532465426575,280.5144333104359,71.08056408939973
2020-05-06 00:00:00-04:00,10481.62525177002,10691.174697875977,10404.900226593018,10585.574798583984,14031200,0.0,0.0,,,,9947.073162530098,9543.124716036025,403.9484464940724,305.20123594716324,72.73761021249548
2020-05-07 00:00:00-04:00,11543.399848937988,12143.99974822998,11490.599899291992,12068.924446105957,35487900,0.0,0.0,,,,10273.511821541768,9730.220992337501,543.2908292042666,352.8191545985839,79.47620711158416
2020-05-08 00:00:00-04:00,11818.125,12077.999496459961,11724.075050354004,11959.200553894043,13159500,0.0,0.0,9845.1581325531,,,10532.848549595963,9895.330589489839,637.5179601061245,409.758915700092,77.58709490569869
2020-05-11 00:00:00-04:00,11794.200553894043,11984.775352478027,11729.849395751953,11876.700553894043,10273400,0.0,0.0,10001.825646400452,,,10739.595011795667,10042.098735001262,697.4962767944053,467.30638791895467,82.63442539905644
2020-05-12 00:00:00-04:00,11880.0,12016.124496459961,11625.075302124023,11634.974899291992,9757600,0.0,0.0,10130.71125125885,,,10877.345763718178,10160.089561985762,717.2562017324162,517.296350681647,75.29366007304385
2020-05-13 00:00:00-04:00,11566.49974822998,11970.750503540039,11517.825050354004,11857.724647521973,11142600,0.0,0.0,10278.30374622345,,,11028.173284303377,10285.840309062518,742.332975240859,562.3036755934894,76.51219446738848
2020-05-14 00:00:00-04:00,11720.775604248047,11937.74974822998,11667.974395751953,11913.825302124023,9272900,0.0,0.0,10427.216271400452,,,11164.42744089117,10406.431790030038,757.9956508611322,601.442070647018,74.48959621574579
2020-05-15 00:00:00-04:00,11789.249496459961,12035.924949645996,11684.475402832031,12004.574546813965,8361200,0.0,0.0,10566.0637550354,,,11293.680841802368,10524.812734976995,768.8681068253736,634.9272778826892,74.87057219259623
2020-05-18 00:00:00-04:00,12220.3125,12307.349395751953,12044.175453186035,12064.800453186035,8576400,0.0,0.0,10706.602535247803,,,11412.314628169086,10638.885899288776,773.4287288803098,662.6275680822133,82.3238914109006
2020-05-19 00:00:00-04:00,12106.875,12351.900100708008,11980.650100708008,11994.674949645996,7779100,0.0,0.0,10862.733778953552,,,11501.908523780918,10739.314717833755,762.5938059471628,682.6208156552033,77.28295833438317
2020-05-20 00:00:00-04:00,12210.0,12464.100151062012,12201.749496459961,12452.550201416016,7811300,0.0,0.0,11010.202528953552,,,11648.161089570933,10866.22104995096,781.9400396199726,702.4846604481572,81.08589332837157
2020-05-21 00:00:00-04:00,12422.850151062012,12436.050453186035,12213.299446105957,12228.150100708008,5612700,0.0,0.0,11146.245042800903,,,11737.390168207407,10967.10468334037,770.2854848670358,716.044825331933,80.49480672033815
2020-05-22 00:00:00-04:00,12231.449546813965,12457.5,12157.200050354004,12445.950050354004,5724100,0.0,0.0,11272.800044059753,,,11846.399380845345,11076.64878460064,769.7505962447049,726.7859795144874,80.31653653384672
2020-05-26 00:00:00-04:00,12714.899597167969,12750.37525177002,12068.924446105957,12127.5,10267500,0.0,0.0,11381.988799095154,,,11889.64562994606,11154.489615370963,735.1560145750973,728.4599865266093,72.97124344168698
2020-05-27 00:00:00-04:00,12002.099647521973,12077.999496459961,11551.650352478027,12041.700553894043,9554800,0.0,0.0,11504.996329307556,,,11913.038695168827,11220.208944150452,692.8297510183747,721.3339394249624,69.5632996192237
2020-05-28 00:00:00-04:00,11940.224647521973,12535.463104248047,11922.074546813965,12275.174446105957,10026700,0.0,0.0,11608.987544059753,,,11968.751887620694,11298.354536887897,670.3973507327973,711.1466216865294,54.17223082948553
2020-05-29 00:00:00-04:00,12416.25,12814.725151062012,12286.724395751953,12788.324546813965,9861900,0.0,0.0,11741.028771400452,,,12094.839989035045,11408.72268577131,686.1173032637344,706.1407580019704,64.41891826807301
2020-06-01 00:00:00-04:00,12779.249496459961,12867.525100708008,12626.62525177002,12748.724899291992,5658300,0.0,0.0,11880.948763847351,,,12195.437667536113,11507.982108995064,687.455558541049,702.4037181097862,65.39468613699307
2020-06-02 00:00:00-04:00,12870.0,13002.000503540039,12755.325050354004,12992.925453186035,6344400,0.0,0.0,12020.497521400452,,,12318.128096097638,11617.977912268469,700.1501838291697,701.9530112536629,73.95227942590361
2020-06-03 00:00:00-04:00,12992.925453186035,13057.357177734375,12797.399597167969,12934.349899291992,6732800,0.0,0.0,12149.816265106201,,,12412.931450435231,11715.486948344285,697.4445020909461,701.0513094211196,70.15755154258906
2020-06-04 00:00:00-04:00,12927.74974822998,13157.099647521973,12674.887046813965,12754.500503540039,7554500,0.0,0.0,12258.262550354004,,,12465.48053552828,11792.450915395822,673.0296201324581,695.4469715633874,65.0428165196801
2020-06-05 00:00:00-04:00,12620.849647521973,12898.049697875977,12375.0,12870.0,8446100,0.0,0.0,12298.316328048706,,,12527.71429929316,11872.269366107244,655.4449331859159,687.4465638878931,65.3497308388762
2020-06-08 00:00:00-04:00,12728.099899291992,12887.325553894043,12631.575050354004,12877.424697875977,5494400,0.0,0.0,12344.227535247803,,,12581.515899075133,11946.725316608632,634.7905824665013,676.9153676036149,64.68833236780753
2020-06-09 00:00:00-04:00,12852.674446105957,13052.325553894043,12836.587600708008,12940.950050354004,7265600,0.0,0.0,12397.4400100708,,,12636.813460810345,12020.371593182363,616.441867627982,664.8206676084883,67.1450037360105
2020-06-10 00:00:00-04:00,13002.000503540039,13273.424949645996,13002.000503540039,13192.575302124023,5881800,0.0,0.0,12475.320030212402,,,12722.315282550911,12107.201497548413,615.1137850024988,654.8792910872905,64.49112524638399
2020-06-11 00:00:00-04:00,13063.049697875977,13158.75,12615.486946105957,12625.799446105957,9041700,0.0,0.0,12513.723770141602,,,12707.46669232861,12145.616160404526,561.850531924083,636.2735392546491,56.86608735419918
2020-06-12 00:00:00-04:00,12957.449798583984,12969.825553894043,12530.924949645996,12808.949546813965,7038100,0.0,0.0,12558.479982376099,,,12723.07943917251,12194.751966805226,528.3274723672839,614.6843258771761,56.343706496162426
2020-06-15 00:00:00-04:00,12591.975402832031,13028.399848937988,12558.150100708008,12997.87525177002,5115000,0.0,0.0,12608.145017623901,,,12765.355718033665,12254.242580506321,511.1131375273435,593.9700882072096,65.93174699075578
2020-06-16 00:00:00-04:00,13215.675201416016,13433.475151062012,13059.75025177002,13300.650100708008,6537300,0.0,0.0,12669.9375,,,12847.708699983565,12331.75424866941,515.9544513141554,578.3669608285988,71.34861802099428
2020-06-17 00:00:00-04:00,13434.299697875977,13609.200553894043,13336.950302124023,13515.975151062012,5582600,0.0,0.0,12746.0025100708,,,12950.518923226402,12419.474315513306,531.0446077130964,568.9024902054985,71.17117155818269
2020-06-18 00:00:00-04:00,13589.400100708008,13928.475151062012,13555.574798583984,13864.12525177002,8583700,0.0,0.0,12816.581262588501,,,13091.073743002342,12526.485495976765,564.5882470255765,568.0396415695141,69.45107539803931
2020-06-19 00:00:00-04:00,14074.500503540039,14117.399597167969,13530.824546813965,13559.700050354004,11332700,0.0,0.0,12883.1587600708,,,13163.17009797952,12603.019907412116,560.1501905674049,566.4617513690923,63.38142500287687
2020-06-22 00:00:00-04:00,13660.350151062012,14099.249496459961,13657.87525177002,14046.449546813965,7793800,0.0,0.0,12963.183734893799,11532.815261077882,,13299.05924395405,12709.940621441881,589.1186225121692,570.9931255977077,66.0952668152414
2020-06-23 00:00:00-04:00,14190.0,14470.499496459961,14057.999496459961,14255.174446105957,7693900,0.0,0.0,13069.567457199097,11643.05174446106,,13446.15389043896,12824.402386231814,621.7515042071464,581.1448013195954,69.29379656201029
2020-06-24 00:00:00-04:00,14074.087600708008,14312.099647521973,13553.924446105957,13860.0,8931800,0.0,0.0,13160.482429504395,11739.10648841858,,13509.822522679118,12901.113320585013,608.7092020941054,586.6576814744974,65.19273474138606
2020-06-25 00:00:00-04:00,13942.5,14254.349899291992,13875.675201416016,14231.25,6650700,0.0,0.0,13258.286207199097,11845.613993453979,,13620.81136534387,12999.64196350464,621.16940183923,593.560025547444,67.4788090388905
2020-06-26 00:00:00-04:00,14331.075553894043,14331.075553894043,13909.500503540039,14096.774597167969,8158700,0.0,0.0,13323.708709716797,11948.83798942566,,13694.036477932194,13080.911047479702,613.1254304524919,597.4731065284536,65.16207682236636
