Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA20,MA50,MA200,EMA12,EMA26,MACD,Signal_Line,RSI
2020-04-13 00:00:00+05:30,2534.3016259803203,2534.3016259803203,2441.3924065458605,2449.357177734375,501533,0.0,0.0,,,,2449.357177734375,2449.357177734375,0.0,0.0,
2020-04-15 00:00:00+05:30,2508.9583067525077,2632.5054961001692,2493.2999008309534,2568.107177734375,1011691,0.0,0.0,,,,2467.626408503606,2458.153474030671,9.472934472934867,1.8945868945869735,
2020-04-16 00:00:00+05:30,2568.2431503486414,2619.336436845446,2547.878226689489,2567.609619140625,675907,0.0,0.0,,,,2483.0084409093015,2466.2613366314085,16.74710427789296,4.86509037124817,
2020-04-17 00:00:00+05:30,2610.3305564956504,2620.286741003782,2536.292703867741,2563.400634765625,705271,0.0,0.0,,,,2495.376470733351,2473.456840196906,21.91963053644531,8.275998404287598,
2020-04-20 00:00:00+05:30,2588.6984270956254,2592.952388772012,2535.2064776462676,2564.169921875,667917,0.0,0.0,,,,2505.960078601297,2480.1763277286163,25.783750872680685,11.777548897966216,
2020-04-21 00:00:00+05:30,2516.1087471520987,2630.5597898808774,2473.7949631808888,2591.549560546875,1129799,0.0,0.0,,,,2519.127691208309,2488.4261968262654,30.70149438204362,15.562337994781698,
2020-04-22 00:00:00+05:30,2591.323250499791,2687.8981943694635,2559.1466287447356,2672.466064453125,737395,0.0,0.0,,,,2542.71821016905,2502.05877961344,40.659430555610015,20.581756506947364,
2020-04-23 00:00:00+05:30,2679.1190461004508,2937.074765066204,2641.1045190949717,2667.714599609375,3426363,0.0,0.0,,,,2561.9484239291,2514.32958109462,47.61884283447989,25.989173772453874,
2020-04-24 00:00:00+05:30,2697.2211683000114,2826.5609809005373,2675.498581709676,2771.57568359375,2613797,0.0,0.0,,,,2594.198771569815,2533.3848479464077,60.81392362340739,32.95412374264458,
2020-04-27 00:00:00+05:30,2783.9754498448783,2977.804164438598,2778.680481710181,2934.404296875,1993378,0.0,0.0,,,,2646.5380831552284,2563.0899923114885,83.44809084373992,43.05291716286365,
2020-04-28 00:00:00+05:30,2966.0378899345756,2977.668612100519,2860.140290568587,2890.86865234375,1379063,0.0,0.0,,,,2684.127401491924,2587.369893054619,96.7575084373052,53.793835417751964,
2020-04-29 00:00:00+05:30,2917.270336626841,2963.8964671650274,2882.67815409335,2888.901123046875,1177520,35.0,0.0,,,,2715.6310509619166,2609.705539720712,105.92551124120473,64.22017058244252,
2020-04-30 00:00:00+05:30,2923.8595249200425,2933.010884935442,2882.678404850746,2897.091796875,1021592,0.0,0.0,,,,2743.5480887946983,2630.9934106210294,112.55467817366889,73.8870721006878,
2020-05-04 00:00:00+05:30,2845.1574580168813,2891.8293880132983,2796.6552562558986,2830.469482421875,591353,0.0,0.0,,,,2756.9206108911867,2645.7694159396106,111.15119495157614,81.33989667086547,80.52418257302952
2020-05-05 00:00:00+05:30,2843.327111309274,2860.714692614352,2718.4110666701636,2725.9609375,905266,0.0,0.0,,,,2752.15758421562,2651.7095286477875,100.4480555678324,85.16152845025886,68.97697408642549
2020-05-06 00:00:00+05:30,2699.65103097261,2804.891664383407,2660.8949344304115,2734.151611328125,995972,0.0,0.0,,,,2749.3874345406207,2657.8163495870717,91.57108495354896,86.44343975091688,63.42905005165338
2020-05-07 00:00:00+05:30,2725.000491523067,2727.105349060745,2623.6949784419985,2667.94189453125,994651,0.0,0.0,,,,2736.857351462256,2658.5663899533074,78.29096150894839,84.81294410252319,57.33486684079257
2020-05-08 00:00:00+05:30,2695.0753092714335,2779.267814688402,2675.3540853290656,2740.51171875,1102857,0.0,0.0,,,,2737.419561814216,2664.636414308618,72.78314750559821,82.4069847831382,61.77128323987555
