Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA20,MA50,MA200,EMA12,EMA26,MACD,Signal_Line,RSI
2020-04-13 00:00:00+05:30,329.6789152788758,334.2705437897241,318.2723551993269,319.62567138671875,30994190,0.0,0.0,,,,319.62567138671875,319.62567138671875,0.0,0.0,
2020-04-15 00:00:00+05:30,331.2739149128993,340.1671563568212,314.16404584675206,316.4356994628906,49132329,0.0,0.0,,,,319.13490647536054,319.3893771701389,-0.2544706947783766,-0.05089413895567532,
2020-04-16 00:00:00+05:30,314.4540191794152,336.2038368770406,308.70241842164563,330.59722900390625,56494027,0.0,0.0,,,,320.89834071052144,320.21958841708465,0.6787522934367871,0.09503514752281718,
2020-04-17 00:00:00+05:30,349.930413256209,372.646890359858,337.4121725841665,363.02862548828125,69006835,0.0,0.0,,,,327.379922984023,323.3906282001363,3.9892947838866917,0.8738870747955921,
2020-04-20 00:00:00+05:30,363.4636474225442,366.2669515691382,345.0971333240646,349.2537536621094,55810736,0.0,0.0,,,,330.7451277037286,325.3064152713935,5.43871243233508,1.7868521463034899,
2020-04-21 00:00:00+05:30,329.63059569005543,334.6572324097014,317.0640333910211,320.7856750488281,50118175,0.0,0.0,,,,329.2129042183593,324.97154562527754,4.24135859308177,2.2777534356591462,
2020-04-22 00:00:00+05:30,315.1307273257446,326.73063139908487,312.2790724410158,324.7489929199219,49115085,0.0,0.0,,,,328.52614863398435,324.9550602396956,3.571088394288722,2.5364204273850617,
2020-04-23 00:00:00+05:30,328.9055835925677,342.9704542062669,326.73060177601144,341.1821594238281,45953398,0.0,0.0,,,,330.4732272170372,326.1570675866684,4.316159630368816,2.8923682679818126,
2020-04-24 00:00:00+05:30,326.6339353605966,331.8055647756887,320.4473262145399,323.6856384277344,38513206,0.0,0.0,,,,329.4289827879137,325.9739987600807,3.4549840278330066,3.0048914199520516,
2020-04-27 00:00:00+05:30,327.98726685212756,341.1338303403234,326.7306224121133,336.300537109375,38980019,0.0,0.0,,,,330.48614499121544,326.7389275266951,3.747217464520361,3.1533566288657133,
2020-04-28 00:00:00+05:30,341.9554883088038,350.7520876889897,338.57218312412306,347.85211181640625,32933194,0.0,0.0,,,,333.157832195091,328.30286710371075,4.8549650913802225,3.4936783213686153,
2020-04-29 00:00:00+05:30,341.2305183844409,363.94699765366005,339.92552324980977,358.0987243652344,39341745,0.0,0.0,,,,336.9948925289592,330.5099676416014,6.484924887357806,4.091927634566454,
2020-04-30 00:00:00+05:30,369.26363583453315,379.8485607560014,361.67535888399004,367.4753112792969,45734705,0.0,0.0,,,,341.68418772131884,333.2481412443937,8.436046476925128,4.960751403038189,
2020-05-04 00:00:00+05:30,347.0304403035346,347.0304403035346,324.7972923175143,326.7789306640625,38837299,0.0,0.0,,,,339.3910712509717,332.7689404606655,6.622130790306244,5.2930272804918,51.66816594122653
2020-05-05 00:00:00+05:30,336.39718915446707,336.39718915446707,318.5623263777116,319.8190002441406,45069968,0.0,0.0,,,,336.3799834037669,331.8096856298118,4.570297773955133,5.148481379184466,50.04366747209658
2020-05-06 00:00:00+05:30,320.44732812520255,334.0288697494817,314.40571183324926,330.0172424316406,49952812,0.0,0.0,,,,335.4011001772859,331.67691205957686,3.7241881177090477,4.863622726889383,52.97354252719043
2020-05-07 00:00:00+05:30,325.76394247778626,331.4672222175893,322.57398095385133,325.52227783203125,27656346,0.0,0.0,,,,333.88128135493906,331.22101322790684,2.660268127032225,4.422951806917951,48.8397806707136
2020-05-08 00:00:00+05:30,332.5305500194564,340.74714791237903,322.57397849041695,326.44061279296875,42968091,0.0,0.0,,,,332.73656311463594,330.8669094919855,1.8696536226504463,3.912292170064451,40.22722041044963
2020-05-11 00:00:00+05:30,329.6306083259657,332.0955761483119,307.5908023259044,309.47576904296875,83665601,0.0,0.0,,,,329.15797941130256,329.2823805698361,-0.12440115853354428,3.1049535043448517,39.55319280241918
2020-05-12 00:00:00+05:30,307.68741964230765,313.58404298435386,297.7308478926815,310.4907531738281,69072308,0.0,0.0,332.38073577880857,,,326.2860984516911,327.8904081701318,-1.6043097184407316,2.1631008597877353,46.840698705464156
2020-05-13 00:00:00+05:30,332.0472318781731,336.7838531577876,321.22064366755745,326.7789306640625,72816461,0.0,0.0,332.73839874267577,,,326.3619187920559,327.80807650301557,-1.4461577109596533,1.4412491456382577,50.57913760327563
2020-05-14 00:00:00+05:30,318.99735772204264,323.3473216909796,314.79238665205406,316.4840393066406,33999095,0.0,0.0,332.7408157348633,,,324.8422450250689,326.96925893291376,-2.127013907844855,0.7275965349416352,42.6979167117798
2020-05-15 00:00:00+05:30,318.32065787684536,319.5289810991232,308.1707428097114,311.94073486328125,31828868,0.0,0.0,331.80799102783203,,,322.85739730787077,325.8560349277558,-2.9986376198850166,-0.017650296023695167,46.239554535287354
2020-05-18 00:00:00+05:30,309.33076842546063,309.8140977511254,283.4726495023948,288.547607421875,74034133,0.0,0.0,328.08394012451174,,,317.5789680946407,323.092447705098,-5.513479610457296,-1.1168161589104153,35.69774460665617
2020-05-19 00:00:00+05:30,296.8125127192122,301.1141553093779,287.1942773042412,290.2875671386719,61827491,0.0,0.0,325.13563079833983,,,313.38029102449167,320.66245655202937,-7.2821655275377,-2.3498860326358724,31.682549510599173
2020-05-20 00:00:00+05:30,289.030924146968,297.9725162819495,287.58093623318723,295.4591979980469,42238419,0.0,0.0,323.86930694580076,,,310.623199789654,318.7955485109936,-8.172348721339631,-3.5143785703766244,29.402394356303503
2020-05-21 00:00:00+05:30,295.7975447384797,302.37081171041365,291.93091016673486,294.2508850097656,43075357,0.0,0.0,322.34440155029296,,,308.10438213120966,316.9774252886804,-8.873043157470761,-4.586111487795452,24.554899666842857
2020-05-22 00:00:00+05:30,290.9642427918012,297.44086730513897,276.0293554066087,281.3459777832031,80358245,0.0,0.0,319.3525924682617,,,303.98770453920866,314.3380588067932,-10.350354267584521,-5.738960043753266,30.432958547886685
2020-05-26 00:00:00+05:30,286.1792616564328,287.96758593474436,280.33098903014576,282.94097900390625,46681705,0.0,0.0,317.3153594970703,,,300.7497467645468,312.01234919176454,-11.262602427217757,-6.843688520446165,33.347875922956064
2020-05-27 00:00:00+05:30,286.22763194067414,311.2157639236049,285.0193086291212,308.2191162109375,80541990,0.0,0.0,315.9112884521484,,,301.89888052553,311.73136897096254,-9.832488445432546,-7.441448505443441,41.33692624560316
2020-05-28 00:00:00+05:30,311.5057567906395,318.75569682455665,310.0557687838561,315.952392578125,66136408,0.0,0.0,314.31630249023436,,,304.0609593028523,312.0440373863079,-7.983078083455553,-7.549774421045864,46.2921473729117
2020-05-29 00:00:00+05:30,312.1340464572798,323.1539482589463,309.3307425033588,320.88232421875,60487477,0.0,0.0,312.45548248291016,,,306.6488615976058,312.6987252998221,-6.049863702216328,-7.2497922772799575,47.91136769900686
2020-06-01 00:00:00+05:30,327.6972696730207,336.3971971864637,324.9906373577592,327.9389343261719,44024770,0.0,0.0,310.4786636352539,,,309.92425740200053,313.8276296721443,-3.903372270143791,-6.580508275852725,57.49607293158909
2020-06-02 00:00:00+05:30,325.76397158081147,338.3305342827419,321.4140075686048,336.78387451171875,47558213,0.0,0.0,310.9789108276367,,,314.05650618811103,315.5280922528535,-1.471586064742496,-5.55872383363068,60.03690565642092
2020-06-03 00:00:00+05:30,345.9671282296333,360.56367988365264,342.0038218268745,344.9521484375,69689299,0.0,0.0,312.2355682373047,,,318.8096819187862,317.70765197023474,1.1020299485514897,-4.226573077194246,57.395766268450295
